,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
1862,-94.59486926333884,11.122080545719019,5.2264786194403445,36.03522239175809,123.70067566546147,58.12931617589385,400.786645924031,27.31607875946705,188.3373193773016,1298.5372528234636,1375.808878311127,646.5189365758589,4457.581357615642,303.81162815599697,2094.702835879156,14442.435917519264,142.76690160330307,984.3409729681746,6786.777188428634,46793.07868947611,15301.857160091691,7190.635686929309,49577.57889849671,3379.0173990770345,23297.45365999402,160629.93555103464,1587.8649788946784,10947.919585803465,75483.08253555173,520436.3901665215,746.168158793407,5144.637049457271,35470.94587022771,244563.02530833654,1686198.9969703078
1863,-84.22443560109117,10.516932182422064,4.331693692352677,35.59658239902609,110.60586252966492,45.55612879749853,374.3668430165563,18.76357024436797,154.19349144717364,1267.116678490654,1163.2343552027837,479.11071705697685,3937.1906993525695,197.33519576013052,1621.6424925208019,13326.18017490211,81.27803887354511,667.9189743035586,5488.761323692841,45105.02325507282,12233.656825931135,5038.774919159831,41407.16757435387,2075.360871014275,17054.70411797515,140150.5331501829,854.7956227533381,7024.45855610343,57724.93060677878,474366.4706601709,352.07156831533104,2893.2204079933945,23775.63280466961,195381.1447274197,1605584.6769091876
1864,-73.31963402821238,9.889347966270629,3.5437610556746453,35.055659605721296,97.79920319798102,35.04548618888511,346.6776160281153,12.558242419716276,124.22888129174191,1228.8992703921997,967.1703512488415,346.57700756901636,3428.415577019192,124.19282913335469,1228.5426345545632,12153.01250040456,44.50341041471186,440.2374715117035,4354.925375762863,43079.874512588205,9564.68414615998,3427.420624958812,33904.79461412529,1228.1861022153369,12149.485604508931,120185.36945493735,440.10971127683786,4353.661543570389,43067.37240806082,426031.8693982581,157.7094526723613,1560.096406791851,15432.814946997705,152664.78158106084,1510193.4167704808
1865,-62.402113953253576,9.25180087937682,2.865331021607938,34.43515610721357,85.59581951163769,26.509472065418002,318.5872075541966,8.210121863388789,98.66812102791108,1185.7799761281683,791.9154782287491,245.26035696664948,2947.505407008121,75.95841267549126,912.8578088924863,10970.600225890012,23.524716866349465,282.7168280250401,3397.6521504015604,40832.51858678146,7326.644317868855,2269.0999862603203,27269.733116525666,702.7521091871773,8445.5786790575,101497.80881718072,217.64599619118272,2615.6397981366918,31434.4011529017,377774.331368355,67.4061010116946,810.0772976707439,9735.39810717851,116998.68219708762,1406074.1517865192
1866,-51.88414146646993,8.615594066550583,2.294374094458395,33.755815210066615,74.22846111958162,19.767395834663112,290.82640123542785,5.264152485321779,77.4484679553015,1139.4550604961646,639.5222891910481,170.30785826428024,2505.642216880212,45.35380091795582,667.2645609791285,9817.082258311792,12.077935091601066,177.6957585321349,2614.336172601923,38463.234462283806,5509.864440181241,1467.3033731486707,21587.596216651804,390.74993808425666,5748.8805923912605,84579.99565555008,104.0585859113812,1530.9545228606664,22524.05921663769,331383.6146135963,27.711301388719466,407.70054507126457,5998.265188623363,88249.04873934333,1298357.834890318
1867,-42.06393464831854,7.990581101080851,1.8253103847819934,33.03575694364627,63.849386332950466,14.585290664245612,263.9748950938004,3.3317580007929886,60.30051021837138,1091.3612368396728,510.193699747684,116.54494793549196,2109.3128078963214,26.622682514511375,481.8361173364511,8720.610473543313,6.0814924784279345,110.06714750924598,1992.0729991519752,36053.9445579526,4076.744135094362,931.2618583997938,16854.635059044133,212.73070376053022,3850.1505730068216,69682.7452397829,48.594658864491606,879.5004687372593,15917.820858997222,288091.96800419287,11.100611375848091,200.9067073719582,3636.1515325959112,65809.63941398512,1191069.3492762202
1868,-33.13327887109387,7.385020392900902,1.4501200818573026,32.290192457652935,54.53852620356219,10.709166376671305,238.46372979046183,2.10284825180583,46.824656529879725,1042.6565289522664,402.768128212067,79.08741208268624,1761.0595074697708,15.529577222762066,345.8010433637422,7700.039729103758,3.0493824790421553,67.90137476004926,1511.9771711133117,33667.57998709706,2974.45084045664,584.0621510523952,13005.460375776276,114.6862444832272,2553.747757127645,56864.95042557838,22.519751793481028,501.45303730897047,11165.982242272425,248635.7647843341,4.421970770122835,98.46514712526601,2192.5484591412082,48822.033846826474,1087132.6373667885
1869,-25.192663568732325,6.805544041049691,1.1593366044072122,31.531433610503562,46.31542969466696,7.889916319694286,214.58856011371645,1.3440613623184448,36.55554517409264,994.2313055335937,315.2016965671966,53.695172993876156,1460.3918965593366,9.147068795131421,248.78037262686897,6766.284936799203,1.5582195359051976,42.38018161438701,1152.648745752666,31349.538403916795,2145.119027801638,365.42486460160615,9938.76136922665,62.25077953177823,1693.0857824609097,46048.250131678105,10.60453167722683,288.42019244439524,7844.401803080456,213350.66427443436,1.8065009456773138,49.13289584698441,1336.3078829751278,36344.66740293038,988495.8889030343
1870,-18.26975991693809,6.257216156392538,0.9428684614213891,30.769105465185998,39.1527540278198,5.8997317701588905,192.52894383450774,0.8890009355431375,29.011219129272376,946.7378511277388,244.98724507013708,36.91589695062056,1204.6952179344735,5.5626710169286016,181.52946905232739,5923.94337794484,0.8382109442977336,27.353763544375816,892.6492610622032,29130.276789232958,1532.9381479629599,230.99074682714496,7538.038381188416,34.806834959822154,1135.869126615582,37067.39421403105,5.244867063124825,171.15841118800958,5585.499378310279,182274.43856577497,0.7903226633965738,25.79100094717011,841.6508353666594,27466.01925704328,896312.5587579686
1871,-12.338120602820641,5.74365474979658,0.7906331220385213,30.010477297785194,32.98956988486081,4.541123686743052,172.36982047508636,0.6251007336643793,23.727277359814074,900.6287476408805,189.48069976292703,26.082646632775486,990.0327380933136,3.590362798012739,136.28128930743696,5172.900584190888,0.49422534464563844,18.759571376463725,712.0669185449528,27028.298584809356,1088.3117211881156,149.8097172196067,5686.406238603774,20.62180433829881,782.7526746390621,29711.3550106135,2.8386597482437725,107.74850124057383,4089.866538873733,155241.2155455604,0.3907509272277453,14.831938485477995,562.9836909095455,21369.468093497166,811132.1410771809
1872,-7.334121111455237,5.267193517377963,0.6930114515506423,29.26084406012304,27.743327549508443,3.6502254250762354,154.12252814648758,0.4802648719803282,20.278100015702858,856.1969951108379,146.12947501926433,19.22644369592977,811.793181135082,2.529648020319142,106.80867694745207,4509.755262246297,0.3328290560598706,14.052955526571338,593.35432239506,25053.046758684155,769.6922235193141,101.26939959743369,4275.87178112634,13.324145653872986,562.5819708173367,23753.753682264854,1.7530750464735771,74.01963624955737,3125.3120404274537,131959.2454779082,0.23065434725828102,9.738859108045824,411.2013402468482,17362.04830000182,733073.2944368281
1873,-3.171138636615252,4.829063744344244,0.64114609410145,28.52390953535805,23.319856646940046,3.096135357853235,137.74377738415262,0.4110683139815453,18.287993187097918,813.61341518129,112.6130742570433,14.951435004191346,665.173481374836,1.9850750914969966,88.3138848566291,3928.9910451640676,0.2635548439181362,11.725275400861758,521.6450632520254,23207.435451384827,543.8157140338338,72.20143270465985,3212.1651426064614,9.586054154148977,426.47337948333967,18973.348208054995,1.2727231414113778,56.62210233075294,2519.0572623665157,112070.18513749175,0.16897715875963032,7.517614525526328,334.4506948113399,14879.3565937669,661966.7893629621
